original_path,original_name,proposed_name,confidence,parse_method,collision_status,duplicate_risk,source,issue_type,guessed_artist,guessed_title,filter_result,block_reasons
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - Release My Symphony (live) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Release My Symphony (live) ｜ Napalm Records.mp3,Visions of Atlantis - Release My Symphony (Live) ｜ Napalm Records.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,VISIONS OF ATLANTIS,Release My Symphony (live) ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - Tonight I'm Alive (Official Video) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Tonight I'm Alive (Official Video) ｜ Napalm Records.mp3,Visions of Atlantis - Tonight I'm Alive Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,VISIONS OF ATLANTIS,Tonight I'm Alive ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\VISIONS OF ATLANTIS - Wanderers (Live) ｜ Napalm Records.mp3,VISIONS OF ATLANTIS - Wanderers (Live) ｜ Napalm Records.mp3,Visions of Atlantis - Wanderers (Live) ｜ Napalm Records.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,VISIONS OF ATLANTIS,Wanderers (Live) ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Armageddon (Official Video) ｜ Napalm Records.mp3,WARKINGS - Armageddon (Official Video) ｜ Napalm Records.mp3,Warkings - Armageddon Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,WARKINGS,Armageddon ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Fight (Official Video) ｜ Napalm Records.mp3,WARKINGS - Fight (Official Video) ｜ Napalm Records.mp3,Warkings - Fight Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,WARKINGS,Fight ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Hangman's Night (ft. DOMINUM) (Official Video) ｜ Napalm Records.mp3,WARKINGS - Hangman's Night (ft. DOMINUM) (Official Video) ｜ Napalm Records.mp3,Warkings - Hangman's Night (Ft. Dominum) Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,WARKINGS,Hangman's Night (ft. DOMINUM) ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - To The King (Lyric Video) ｜ Napalm Records.mp3,WARKINGS - To The King (Lyric Video) ｜ Napalm Records.mp3,Warkings - To the King Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,WARKINGS,To The King ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS ft. The Queen of the Damned - Odin's Sons (Official Video) ｜ Napalm Records.mp3,WARKINGS ft. The Queen of the Damned - Odin's Sons (Official Video) ｜ Napalm Records.mp3,Warkings ft. the Queen of the Damned - Odin's Sons Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,WARKINGS ft. The Queen of the Damned,Odin's Sons ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIND ROSE - Fellows Of The Hammer (Lyric Video) ｜ Napalm Records.mp3,WIND ROSE - Fellows Of The Hammer (Lyric Video) ｜ Napalm Records.mp3,Wind Rose - Fellows of the Hammer Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,WIND ROSE,Fellows Of The Hammer ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIND ROSE - Gates Of Ekrund (Official Video) ｜ Napalm Records.mp3,WIND ROSE - Gates Of Ekrund (Official Video) ｜ Napalm Records.mp3,Wind Rose - Gates of Ekrund Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,WIND ROSE,Gates Of Ekrund ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIND ROSE - Mine Mine Mine! (Official Video) ｜ Napalm Records.mp3,WIND ROSE - Mine Mine Mine! (Official Video) ｜ Napalm Records.mp3,Wind Rose - Mine Mine Mine! Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,WIND ROSE,Mine Mine Mine! ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIND ROSE - Son of a Thousand Nights (2022 Version) ｜ Napalm Records.mp3,WIND ROSE - Son of a Thousand Nights (2022 Version) ｜ Napalm Records.mp3,Wind Rose - Son of a Thousand Nights Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,WIND ROSE,Son of a Thousand Nights ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIND ROSE - Together We Rise (Official Video) ｜ Napalm Records.mp3,WIND ROSE - Together We Rise (Official Video) ｜ Napalm Records.mp3,Wind Rose - Together We Rise Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,WIND ROSE,Together We Rise ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WIZARDTHRONE - Black Hole Quantum Thermodynamics (Official Video) ｜ Napalm Records.mp3,WIZARDTHRONE - Black Hole Quantum Thermodynamics (Official Video) ｜ Napalm Records.mp3,Wizardthrone - Black Hole Quantum Thermodynamics Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,WIZARDTHRONE,Black Hole Quantum Thermodynamics ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000\X - Nicky Jam x J. Balvin ｜ Video Oficial.mp3,X - Nicky Jam x J. Balvin ｜ Video Oficial.mp3,X - Nicky Jam X J. Balvin ｜ Video Oficial.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,X,Nicky Jam x J. Balvin ｜ Video Oficial,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - 200 Years (Official Video) ｜ Napalm Records.mp3,XANDRIA - 200 Years (Official Video) ｜ Napalm Records.mp3,Xandria - 200 Years Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,XANDRIA,200 Years ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - Ghosts (Official Video) ｜ Napalm Records.mp3,XANDRIA - Ghosts (Official Video) ｜ Napalm Records.mp3,Xandria - Ghosts Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,XANDRIA,Ghosts ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - Live The Tale (Official Video) ｜ Napalm Records.mp3,XANDRIA - Live The Tale (Official Video) ｜ Napalm Records.mp3,Xandria - Live the Tale Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,XANDRIA,Live The Tale ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - My Curse Is My Redemption (Summer 80's Remix) (Visualizer) ｜ Napalm Records.mp3,XANDRIA - My Curse Is My Redemption (Summer 80's Remix) (Visualizer) ｜ Napalm Records.mp3,Xandria - My Curse is My Redemption Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,XANDRIA,My Curse Is My Redemption ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - No Time To Live Forever (Official Video) ｜ Napalm Records.mp3,XANDRIA - No Time To Live Forever (Official Video) ｜ Napalm Records.mp3,Xandria - No Time to Live Forever Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,XANDRIA,No Time To Live Forever ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - Reborn (Official Video) ｜ Napalm Records.mp3,XANDRIA - Reborn (Official Video) ｜ Napalm Records.mp3,Xandria - Reborn Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,XANDRIA,Reborn ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - Ship Of Doom (Official Animated Video) ｜ Napalm Records.mp3,XANDRIA - Ship Of Doom (Official Animated Video) ｜ Napalm Records.mp3,Xandria - Ship of Doom Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,XANDRIA,Ship Of Doom ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - The Wonders Still Awaiting (Official Video) ｜ Napalm Records.mp3,XANDRIA - The Wonders Still Awaiting (Official Video) ｜ Napalm Records.mp3,Xandria - The Wonders Still Awaiting Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,XANDRIA,The Wonders Still Awaiting ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - Two Worlds (Official Video) ｜ Napalm Records.mp3,XANDRIA - Two Worlds (Official Video) ｜ Napalm Records.mp3,Xandria - Two Worlds Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,XANDRIA,Two Worlds ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - Universal (Official Video) ｜ Napalm Records.mp3,XANDRIA - Universal (Official Video) ｜ Napalm Records.mp3,Xandria - Universal Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,XANDRIA,Universal ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - You Will Never Be Our God ft. Ralf Scheepers (Official Video) ｜ Napalm Records.mp3,XANDRIA - You Will Never Be Our God ft. Ralf Scheepers (Official Video) ｜ Napalm Records.mp3,Xandria - You Will Never Be Our God ft. Ralf Scheepers Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,XANDRIA,You Will Never Be Our God ft. Ralf Scheepers ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\XANDRIA - Your Stories I'll Remember (Official Video) ｜ Napalm Records.mp3,XANDRIA - Your Stories I'll Remember (Official Video) ｜ Napalm Records.mp3,Xandria - Your Stories I'll Remember Napalm Records.mp3,1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,XANDRIA,Your Stories I'll Remember ｜ Napalm Records,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Zac Brown Band - Chicken Fried ｜ The Foundation.mp3,Zac Brown Band - Chicken Fried ｜ The Foundation.mp3,Zac Brown Band - Chicken Fried ｜ the Foundation.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,Zac Brown Band,Chicken Fried ｜ The Foundation,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Zac Brown Band - Goodbye In Her Eyes ｜ Uncaged.mp3,Zac Brown Band - Goodbye In Her Eyes ｜ Uncaged.mp3,Zac Brown Band - Goodbye in Her Eyes ｜ Uncaged.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,Zac Brown Band,Goodbye In Her Eyes ｜ Uncaged,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Zac Brown Band - Jump Right In ｜ Uncaged.mp3,Zac Brown Band - Jump Right In ｜ Uncaged.mp3,Zac Brown Band - Jump Right in ｜ Uncaged.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,Zac Brown Band,Jump Right In ｜ Uncaged,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Zac Brown Band - Keep Me In Mind ｜ You Get What You Give.mp3,Zac Brown Band - Keep Me In Mind ｜ You Get What You Give.mp3,Zac Brown Band - Keep Me in Mind ｜ You Get What You Give.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,Zac Brown Band,Keep Me In Mind ｜ You Get What You Give,approved,
C:\Users\suppo\Downloads\New Music\Top1000_Country\Zac Brown Band - Whatever It Is ｜ The Foundation.mp3,Zac Brown Band - Whatever It Is ｜ The Foundation.mp3,Zac Brown Band - Whatever it is ｜ the Foundation.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,Zac Brown Band,Whatever It Is ｜ The Foundation,approved,
C:\Users\suppo\Downloads\New Music\Top1000\Zouhair Bahaoui - DÉCAPOTABLE ｜ (زهير البهاوي - دكابوطابل (فيديو كليب حصري.mp3,Zouhair Bahaoui - DÉCAPOTABLE ｜ (زهير البهاوي - دكابوطابل (فيديو كليب حصري.mp3,Zouhair Bahaoui - Décapotable ｜ (زهير البهاوي - دكابوطابل (فيديو كليب حصري.mp3,1.0,standard,no_change,none,phase4_elevated,NO_CHANGE,Zouhair Bahaoui,DÉCAPOTABLE ｜ (زهير البهاوي - دكابوطابل (فيديو كليب حصري,approved,
"C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\＂Love Like Kerosene＂ OFFICIAL LYRIC VIDEO ｜ Gregg Allman LIVE - Back to Macon, GA.mp3","＂Love Like Kerosene＂ OFFICIAL LYRIC VIDEO ｜ Gregg Allman LIVE - Back to Macon, GA.mp3","Love Like Kerosene Official Lyric Video Gregg Allman Live - Back to Macon, Ga.mp3",1.0,standard,illegal_chars,none,phase4_elevated,ILLEGAL_CHAR,OFFICIAL LYRIC VIDEO ｜ Gregg Allman LIVE,"Back to Macon, GA",approved,
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\017 - Ice Cube - It Was A Good Day.mp3,017 - Ice Cube - It Was A Good Day.mp3,017 - Ice Cube - it Was a Good Day.mp3,1.0,standard,no_change,near_duplicate,review_rows,ORIGINAL_REVIEW,017,Ice Cube - It Was A Good Day,blocked,action=skip (no rename needed); duplicate_risk=near_duplicate
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\026 - Bone Thugs N Harmony - Crossroads.mp3,026 - Bone Thugs N Harmony - Crossroads.mp3,026 - Bone Thugs N Harmony - Crossroads.mp3,1.0,standard,no_change,near_duplicate,review_rows,ORIGINAL_REVIEW,026,Bone Thugs N Harmony - Crossroads,blocked,action=skip (no rename needed); duplicate_risk=near_duplicate; no rename needed or empty proposed
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\030 - Snoop Dogg - Gin And Juice.mp3,030 - Snoop Dogg - Gin And Juice.mp3,030 - Snoop Dogg - Gin and Juice.mp3,1.0,standard,no_change,near_duplicate,review_rows,ORIGINAL_REVIEW,030,Snoop Dogg - Gin And Juice,blocked,action=skip (no rename needed); duplicate_risk=near_duplicate
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\098 - Queen Latifah - U.N.I.T.Y..mp3,098 - Queen Latifah - U.N.I.T.Y..mp3,098 - Queen Latifah - U.n.i.t.y..mp3,1.0,standard,no_change,near_duplicate,review_rows,ORIGINAL_REVIEW,098,Queen Latifah - U.N.I.T.Y.,blocked,action=skip (no rename needed); duplicate_risk=near_duplicate
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\102 - Eazy-E - Real Muthaphuckkin G's (Music Video).mp3,102 - Eazy-E - Real Muthaphuckkin G's (Music Video).mp3,102 - Eazy-e - Real Muthaphuckkin G's.mp3,1.0,standard,ok,near_duplicate,review_rows,ORIGINAL_REVIEW,102,Eazy-E - Real Muthaphuckkin G's,blocked,duplicate_risk=near_duplicate
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\175 - 2Pac - I Get Around.mp3,175 - 2Pac - I Get Around.mp3,175 - 2pac - I Get Around.mp3,1.0,standard,no_change,near_duplicate,review_rows,ORIGINAL_REVIEW,175,2Pac - I Get Around,blocked,action=skip (no rename needed); duplicate_risk=near_duplicate
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\236 - Bone Thugs n Harmony - Thuggish Ruggish Bone.mp3,236 - Bone Thugs n Harmony - Thuggish Ruggish Bone.mp3,236 - Bone Thugs N Harmony - Thuggish Ruggish Bone.mp3,1.0,standard,no_change,near_duplicate,review_rows,ORIGINAL_REVIEW,236,Bone Thugs n Harmony - Thuggish Ruggish Bone,blocked,action=skip (no rename needed); duplicate_risk=near_duplicate
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\2Pac - Ambitionz Az A Ridah.mp3,2Pac - Ambitionz Az A Ridah.mp3,2pac - Ambitionz Az a Ridah.mp3,1.0,standard,no_change,near_duplicate,review_rows,ORIGINAL_REVIEW,2Pac,Ambitionz Az A Ridah,blocked,action=skip (no rename needed); duplicate_risk=near_duplicate
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\2Pac - Hit 'Em Up (Dirty) (Music Video) HD.mp3,2Pac - Hit 'Em Up (Dirty) (Music Video) HD.mp3,2pac - Hit 'em up Hd.mp3,1.0,standard,ok,similar_title,review_rows,ORIGINAL_REVIEW,2Pac,Hit 'Em Up HD,blocked,duplicate_risk=similar_title
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\2Pac - Hit Em Up HD.mp3,2Pac - Hit Em Up HD.mp3,2pac - Hit Em up Hd.mp3,1.0,standard,no_change,similar_title,review_rows,ORIGINAL_REVIEW,2Pac,Hit Em Up HD,blocked,action=skip (no rename needed); duplicate_risk=similar_title
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\2Pac - I Get Around.mp3,2Pac - I Get Around.mp3,2pac - I Get Around.mp3,1.0,standard,no_change,near_duplicate,review_rows,ORIGINAL_REVIEW,2Pac,I Get Around,blocked,action=skip (no rename needed); duplicate_risk=near_duplicate
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\319 - Beastie Boys - Intergalactic.mp3,319 - Beastie Boys - Intergalactic.mp3,319 - Beastie Boys - Intergalactic.mp3,1.0,standard,no_change,near_duplicate,review_rows,ORIGINAL_REVIEW,319,Beastie Boys - Intergalactic,blocked,action=skip (no rename needed); duplicate_risk=near_duplicate; no rename needed or empty proposed
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\390 - Ice Cube - You Know How We Do It.mp3,390 - Ice Cube - You Know How We Do It.mp3,390 - Ice Cube - You Know How We Do It.mp3,1.0,standard,no_change,near_duplicate,review_rows,ORIGINAL_REVIEW,390,Ice Cube - You Know How We Do It,blocked,action=skip (no rename needed); duplicate_risk=near_duplicate; no rename needed or empty proposed
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\440 - The Roots - You Got Me ft. Erykah Badu.mp3,440 - The Roots - You Got Me ft. Erykah Badu.mp3,440 - The Roots - You Got Me ft. Erykah Badu.mp3,1.0,standard,no_change,near_duplicate,review_rows,ORIGINAL_REVIEW,440,The Roots - You Got Me ft. Erykah Badu,blocked,action=skip (no rename needed); duplicate_risk=near_duplicate; no rename needed or empty proposed
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\530 - Black Star - Respiration ft. Common.mp3,530 - Black Star - Respiration ft. Common.mp3,530 - Black Star - Respiration ft. Common.mp3,1.0,standard,no_change,near_duplicate,review_rows,ORIGINAL_REVIEW,530,Black Star - Respiration ft. Common,blocked,action=skip (no rename needed); duplicate_risk=near_duplicate; no rename needed or empty proposed
C:\Users\suppo\Downloads\New Music\Top1000\Alan Walker - Spectre.mp3,Alan Walker - Spectre.mp3,Alan Walker - Spectre.mp3,1.0,standard,no_change,near_duplicate,review_rows,ORIGINAL_REVIEW,Alan Walker,Spectre,blocked,action=skip (no rename needed); duplicate_risk=near_duplicate; no rename needed or empty proposed
C:\Users\suppo\Downloads\New Music\Top1000\Alan Walker - The Spectre.mp3,Alan Walker - The Spectre.mp3,Alan Walker - The Spectre.mp3,1.0,standard,no_change,near_duplicate,review_rows,ORIGINAL_REVIEW,Alan Walker,The Spectre,blocked,action=skip (no rename needed); duplicate_risk=near_duplicate; no rename needed or empty proposed
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Beastie Boys - Intergalactic.mp3,Beastie Boys - Intergalactic.mp3,Beastie Boys - Intergalactic.mp3,1.0,standard,no_change,near_duplicate,review_rows,ORIGINAL_REVIEW,Beastie Boys,Intergalactic,blocked,action=skip (no rename needed); duplicate_risk=near_duplicate; no rename needed or empty proposed
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Biggie Smalls - Notorious Thugs.mp3,Biggie Smalls - Notorious Thugs.mp3,Biggie Smalls - Notorious Thugs.mp3,1.0,standard,no_change,near_duplicate,review_rows,ORIGINAL_REVIEW,Biggie Smalls,Notorious Thugs,blocked,action=skip (no rename needed); duplicate_risk=near_duplicate; no rename needed or empty proposed
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Biggie Smalls - Notorious Thugs.temp.mp3,Biggie Smalls - Notorious Thugs.temp.mp3,Biggie Smalls - Notorious Thugs.temp.mp3,1.0,standard,no_change,near_duplicate,review_rows,ORIGINAL_REVIEW,Biggie Smalls,Notorious Thugs.temp,blocked,action=skip (no rename needed); duplicate_risk=near_duplicate; no rename needed or empty proposed
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\black sabbath - sweet leaf.mp3,black sabbath - sweet leaf.mp3,Black Sabbath - Sweet Leaf.mp3,1.0,standard,no_change,near_duplicate,review_rows,ORIGINAL_REVIEW,black sabbath,sweet leaf,blocked,action=skip (no rename needed); duplicate_risk=near_duplicate
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\black sabbath - sweet leaf.temp.mp3,black sabbath - sweet leaf.temp.mp3,Black Sabbath - Sweet Leaf.temp.mp3,1.0,standard,no_change,near_duplicate,review_rows,ORIGINAL_REVIEW,black sabbath,sweet leaf.temp,blocked,action=skip (no rename needed); duplicate_risk=near_duplicate
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Black Star - Respiration ft. Common.mp3,Black Star - Respiration ft. Common.mp3,Black Star - Respiration ft. Common.mp3,1.0,standard,no_change,near_duplicate,review_rows,ORIGINAL_REVIEW,Black Star,Respiration ft. Common,blocked,action=skip (no rename needed); duplicate_risk=near_duplicate; no rename needed or empty proposed
