track_id,original_path,original_name,issue_type,current_state,collision_status,parse_method,confidence,duplicate_group_id,duplicate_risk,guessed_artist,guessed_title,proposed_name,notes
H0208,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\DOMINUM - We All Taste The Same (Official Video) ｜ Napalm Records.mp3,DOMINUM - We All Taste The Same (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,DOMINUM,We All Taste The Same ｜ Napalm Records,Dominum - We All Taste the Same ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0209,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\DOMINUM - We Are Forlorn (Official Video) ｜ Napalm Records.mp3,DOMINUM - We Are Forlorn (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,DOMINUM,We Are Forlorn ｜ Napalm Records,Dominum - We Are Forlorn ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0210,C:\Users\suppo\Downloads\New Music\Top1000_Country\Don Williams ~ No Use Running ~.mp3,Don Williams ~ No Use Running ~.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Don Williams,~ No Use Running ~,Don Williams - ~ No Use Running ~.mp3,conf=0.3 method=fallback_heuristic
H0211,C:\Users\suppo\Downloads\New Music\Top1000_Country\Don Williams ~ Shes With Me ~.mp3,Don Williams ~ Shes With Me ~.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Don Williams,~ Shes With Me ~,Don Williams - ~ Shes With Me ~.mp3,conf=0.3 method=fallback_heuristic
H0212,C:\Users\suppo\Downloads\New Music\Top1000_Country\Don Williams ~~The First Fool In Line ~~.mp3,Don Williams ~~The First Fool In Line ~~.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Don Williams,~~The First Fool In Line ~~,Don Williams - ~~the First Fool in Line ~~.mp3,conf=0.3 method=fallback_heuristic
H0213,C:\Users\suppo\Downloads\New Music\Top1000\Dont Go.mp3,Dont Go.mp3,NO_PARSE,HELD_PROBLEMS,no_change,unknown,0.0,,none,,Dont Go,Dont Go.mp3,"no separator found, unknown parse"
H0214,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Doomsday.mp3,Doomsday.mp3,NO_PARSE,HELD_PROBLEMS,no_change,unknown,0.0,,none,,Doomsday,Doomsday.mp3,"no separator found, unknown parse"
H0215,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Doug E Fresh & Slick Rick-The Show.mp3,Doug E Fresh & Slick Rick-The Show.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Doug E,Fresh & Slick Rick-The Show,Doug E - Fresh & Slick Rick-the Show.mp3,conf=0.3 method=fallback_heuristic
H0216,C:\Users\suppo\Downloads\New Music\Top1000\Dr. Dre - Still D.R.E. ft. Snoop Dogg.mp3,Dr. Dre - Still D.R.E. ft. Snoop Dogg.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0027,exact_collision,Dr. Dre,Still D.R.E. ft. Snoop Dogg,Dr. Dre - Still D.r.e. ft. Snoop Dogg.mp3,COLLISION (2 files)
H0217,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Dr. Dre - Still D.R.E. ft. Snoop Dogg.mp3,Dr. Dre - Still D.R.E. ft. Snoop Dogg.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0027,exact_collision,Dr. Dre,Still D.R.E. ft. Snoop Dogg,Dr. Dre - Still D.r.e. ft. Snoop Dogg.mp3,COLLISION (2 files)
H0218,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\DRAGONY - Legends Never Die (Official Video) ｜ Napalm Records.mp3,DRAGONY - Legends Never Die (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,DRAGONY,Legends Never Die ｜ Napalm Records,Dragony - Legends Never Die ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0219,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\DRAGONY - The Dead Queen's Race feat. Maria Nesh (Lyric Video) ｜ Napalm Records.mp3,DRAGONY - The Dead Queen's Race feat. Maria Nesh (Lyric Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,DRAGONY,The Dead Queen's Race feat. Maria Nesh ｜ Napalm Records,Dragony - The Dead Queen's Race Feat. Maria Nesh ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0220,C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Dream Theater - ＂Pull Me Under＂.mp3,Dream Theater - ＂Pull Me Under＂.mp3,NO_PARSE,HELD_PROBLEMS,low_confidence,unknown,0.0,,none,,Dream Theater -,Dream Theater -.mp3,"no separator found, unknown parse"
H0221,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Drop It Like Its Hot by Snoop Dogg ft. Pharrell ｜ Interscope.mp3,Drop It Like Its Hot by Snoop Dogg ft. Pharrell ｜ Interscope.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,fallback_heuristic,0.3,,none,Drop It,Like Its Hot by Snoop Dogg ft. Pharrell ｜ Interscope,Drop It - Like Its Hot by Snoop Dogg ft. Pharrell ｜ Interscope.mp3,proposed name has illegal/problematic Unicode
H0222,C:\Users\suppo\Downloads\New Music\Top1000_Country\Dwight Yoakam - ＂Waterfall＂.mp3,Dwight Yoakam - ＂Waterfall＂.mp3,NO_PARSE,HELD_PROBLEMS,low_confidence,unknown,0.0,,none,,Dwight Yoakam -,Dwight Yoakam -.mp3,"no separator found, unknown parse"
H0223,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\E-40 - Tell Me When To Go ｜ Warner Records.mp3,E-40 - Tell Me When To Go ｜ Warner Records.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,E-40,Tell Me When To Go ｜ Warner Records,E-40 - Tell Me When to Go ｜ Warner Records.mp3,"proposed matches original, no action needed"
H0224,C:\Users\suppo\Downloads\New Music\Top1000_Club\Earthrise.mp3,Earthrise.mp3,NO_PARSE,HELD_PROBLEMS,no_change,unknown,0.0,,none,,Earthrise,Earthrise.mp3,"no separator found, unknown parse"
H0225,C:\Users\suppo\Downloads\New Music\Top1000_Country\Easton Corbin - A Little More Country Than That (Official Video).mp3,Easton Corbin - A Little More Country Than That (Official Video).mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0028,exact_collision,Easton Corbin,A Little More Country Than That,Easton Corbin - A Little More Country Than That.mp3,COLLISION (2 files)
H0226,C:\Users\suppo\Downloads\New Music\Top1000_Country\Easton Corbin - A Little More Country Than That.mp3,Easton Corbin - A Little More Country Than That.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0028,exact_collision,Easton Corbin,A Little More Country Than That,Easton Corbin - A Little More Country Than That.mp3,COLLISION (2 files)
H0227,C:\Users\suppo\Downloads\New Music\Top1000_Country\Easton Corbin-A Lot to Learn About Livin.mp3,Easton Corbin-A Lot to Learn About Livin.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Easton Corbin-A,Lot to Learn About Livin,Easton Corbin-a - Lot to Learn About Livin.mp3,conf=0.3 method=fallback_heuristic
H0228,C:\Users\suppo\Downloads\New Music\Top1000_Country\Easton Corbin-Dont ask me bout a woman.mp3,Easton Corbin-Dont ask me bout a woman.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Easton Corbin-Dont,ask me bout a woman,Easton Corbin-dont - Ask Me Bout a Woman.mp3,conf=0.3 method=fallback_heuristic
H0229,C:\Users\suppo\Downloads\New Music\Top1000_Country\Easton Corbin-Leavin A Lonely Town.mp3,Easton Corbin-Leavin A Lonely Town.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Easton Corbin-Leavin,A Lonely Town,Easton Corbin-leavin - A Lonely Town.mp3,conf=0.3 method=fallback_heuristic
H0230,C:\Users\suppo\Downloads\New Music\Top1000_Country\Easton Corbin-Someday when Im Old.mp3,Easton Corbin-Someday when Im Old.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Easton Corbin-Someday,when Im Old,Easton Corbin-someday - When Im Old.mp3,conf=0.3 method=fallback_heuristic
H0231,C:\Users\suppo\Downloads\New Music\Top1000_Country\Easton Corbin-The Way Love Looks.mp3,Easton Corbin-The Way Love Looks.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Easton Corbin-The,Way Love Looks,Easton Corbin-the - Way Love Looks.mp3,conf=0.3 method=fallback_heuristic
H0232,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ecstasy.mp3,Ecstasy.mp3,NO_PARSE,HELD_PROBLEMS,no_change,unknown,0.0,,none,,Ecstasy,Ecstasy.mp3,"no separator found, unknown parse"
H0233,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\EDGE OF PARADISE - Death Note (Official Video) ｜ Napalm Records.mp3,EDGE OF PARADISE - Death Note (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,EDGE OF PARADISE,Death Note ｜ Napalm Records,Edge of Paradise - Death Note ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0234,C:\Users\suppo\Downloads\New Music\Top1000\Edine - 24⧸7.mp3,Edine - 24⧸7.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,Edine,24⧸7,Edine - 24⧸7.mp3,"proposed matches original, no action needed"
H0235,"C:\Users\suppo\Downloads\New Music\Top1000_Classical\Edvard Grieg, In the Hall of the Mountain King from ＂Peer Gynt＂.mp3","Edvard Grieg, In the Hall of the Mountain King from ＂Peer Gynt＂.mp3",FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,"Edvard Grieg,",In the Hall of the Mountain King from,"Edvard Grieg, - In the Hall of the Mountain King From.mp3",conf=0.3 method=fallback_heuristic
H0236,C:\Users\suppo\Downloads\New Music\Top1000_Club\Elektronomia - Energy ｜ Progressive House ｜ NCS - Copyright Free Music.mp3,Elektronomia - Energy ｜ Progressive House ｜ NCS - Copyright Free Music.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,Elektronomia,Energy ｜ Progressive House ｜ NCS - Copyright Free Music,Elektronomia - Energy ｜ Progressive House ｜ Ncs - Copyright Free Music.mp3,"proposed matches original, no action needed"
H0237,C:\Users\suppo\Downloads\New Music\Top1000_Blues\Elmore James - ＂It hurts Me Too＂ ｜ Remastered.mp3,Elmore James - ＂It hurts Me Too＂ ｜ Remastered.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,Elmore James,｜ Remastered,Elmore James - ｜ Remastered.mp3,proposed name has illegal/problematic Unicode
H0238,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\ELVELLON - A Vagabond's Heart (Official Video) ｜ Napalm Records.mp3,ELVELLON - A Vagabond's Heart (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,ELVELLON,A Vagabond's Heart ｜ Napalm Records,Elvellon - A Vagabond's Heart ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0239,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\ELVELLON - The Aftermath Of Life (Official Video) ｜ Napalm Records.mp3,ELVELLON - The Aftermath Of Life (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,ELVELLON,The Aftermath Of Life ｜ Napalm Records,Elvellon - The Aftermath of Life ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0240,C:\Users\suppo\Downloads\New Music\Top1000_Blues\elvis presley blue suede shoes color.mp3,elvis presley blue suede shoes color.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,elvis presley,blue suede shoes color,Elvis Presley - Blue Suede Shoes Color.mp3,conf=0.3 method=fallback_heuristic
H0241,C:\Users\suppo\Downloads\New Music\Top1000_Opera\Elīna Garanča – Saint-Saëns： Mon coeur souvre à ta voix from Samson et Dalila.mp3,Elīna Garanča – Saint-Saëns： Mon coeur souvre à ta voix from Samson et Dalila.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,Elīna Garanča,Saint-Saëns： Mon coeur souvre à ta voix from Samson et Dalila,Elīna Garanča - Saint-saëns： Mon Coeur Souvre À Ta Voix From Samson Et Dalila.mp3,proposed name has illegal/problematic Unicode
H0242,C:\Users\suppo\Downloads\New Music\Top1000\Emile Mosseri - ＂My Greedy Heart＂.mp3,Emile Mosseri - ＂My Greedy Heart＂.mp3,NO_PARSE,HELD_PROBLEMS,low_confidence,unknown,0.0,,none,,Emile Mosseri -,Emile Mosseri -.mp3,"no separator found, unknown parse"
H0243,C:\Users\suppo\Downloads\New Music\Top1000\Eminem - Lose Yourself.mp3,Eminem - Lose Yourself.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0029,exact_collision,Eminem,Lose Yourself,Eminem - Lose Yourself.mp3,COLLISION (2 files)
H0244,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - Lose Yourself.mp3,Eminem - Lose Yourself.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0029,exact_collision,Eminem,Lose Yourself,Eminem - Lose Yourself.mp3,COLLISION (2 files)
H0245,C:\Users\suppo\Downloads\New Music\Top1000\Eminem - Mockingbird.mp3,Eminem - Mockingbird.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0030,exact_collision,Eminem,Mockingbird,Eminem - Mockingbird.mp3,COLLISION (2 files)
H0246,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - Mockingbird.mp3,Eminem - Mockingbird.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0030,exact_collision,Eminem,Mockingbird,Eminem - Mockingbird.mp3,COLLISION (2 files)
H0247,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - My Name Is (Official Music Video).mp3,Eminem - My Name Is (Official Music Video).mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0031,exact_collision,Eminem,My Name Is,Eminem - My Name Is.mp3,COLLISION (2 files)
H0248,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - My Name Is.mp3,Eminem - My Name Is.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0031,exact_collision,Eminem,My Name Is,Eminem - My Name Is.mp3,COLLISION (2 files)
H0249,C:\Users\suppo\Downloads\New Music\Top1000\Eminem - Rap God.mp3,Eminem - Rap God.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0032,exact_collision,Eminem,Rap God,Eminem - Rap God.mp3,COLLISION (2 files)
H0250,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - Rap God.mp3,Eminem - Rap God.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0032,exact_collision,Eminem,Rap God,Eminem - Rap God.mp3,COLLISION (2 files)
H0251,C:\Users\suppo\Downloads\New Music\Top1000\Eminem - Without Me.mp3,Eminem - Without Me.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0033,exact_collision,Eminem,Without Me,Eminem - Without Me.mp3,COLLISION (2 files)
H0252,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem - Without Me.mp3,Eminem - Without Me.mp3,EXACT_COLLISION,HELD_PROBLEMS,COLLISION (2 files),standard,1.0,G0033,exact_collision,Eminem,Without Me,Eminem - Without Me.mp3,COLLISION (2 files)
H0253,C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem ⧸ Nail in the coffin.mp3,Eminem ⧸ Nail in the coffin.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,fallback_heuristic,0.3,,none,Eminem ⧸,Nail in the coffin,Eminem ⧸ - Nail in the Coffin.mp3,proposed name has illegal/problematic Unicode
H0254,C:\Users\suppo\Downloads\New Music\Top1000_Country\Engelbert Am I That Easy To Forget-2009.mp3,Engelbert Am I That Easy To Forget-2009.mp3,FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Engelbert Am,I That Easy To Forget-2009,Engelbert Am - I That Easy to Forget-2009.mp3,conf=0.3 method=fallback_heuristic
H0255,"C:\Users\suppo\Downloads\New Music\Top1000\Esperando QTD Remix -Villafañe ft @elblxnco111 , @izzy_bz.mp3","Esperando QTD Remix -Villafañe ft @elblxnco111 , @izzy_bz.mp3",FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,Esperando QTD,"Remix -Villafañe ft. @elblxnco111 , @izzy_bz","Esperando Qtd - Remix -villafañe ft. @elblxnco111 , @izzy_bz.mp3",conf=0.3 method=fallback_heuristic
H0256,C:\Users\suppo\Downloads\New Music\Top1000\Esperándote - MTZ Manuel Turizo ｜ Video Oficial.mp3,Esperándote - MTZ Manuel Turizo ｜ Video Oficial.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,Esperándote,MTZ Manuel Turizo ｜ Video Oficial,Esperándote - Mtz Manuel Turizo ｜ Video Oficial.mp3,"proposed matches original, no action needed"
H0257,"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Etta James ✨ Greatest Hits Full Album ｜ Best Soul & Blues Songs from the 70s, 80s, 90s.mp3","Etta James ✨ Greatest Hits Full Album ｜ Best Soul & Blues Songs from the 70s, 80s, 90s.mp3",ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,fallback_heuristic,0.3,,none,Etta James,"✨ Greatest Hits Full Album ｜ Best Soul & Blues Songs from the 70s, 80s, 90s","Etta James - ✨ Greatest Hits Full Album ｜ Best Soul & Blues Songs From the 70s, 80s, 90s.mp3",proposed name has illegal/problematic Unicode
H0258,C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Exciter.mp3,Exciter.mp3,NO_PARSE,HELD_PROBLEMS,no_change,unknown,0.0,,none,,Exciter,Exciter.mp3,"no separator found, unknown parse"
H0259,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\EXIT EDEN - Désenchantée (Official Video) ｜ Napalm Records.mp3,EXIT EDEN - Désenchantée (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,EXIT EDEN,Désenchantée ｜ Napalm Records,Exit Eden - Désenchantée ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0260,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\EXIT EDEN - Femme Fatale (Official Video) ｜ Napalm Records.mp3,EXIT EDEN - Femme Fatale (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,G0118,near_duplicate,EXIT EDEN,Femme Fatale ｜ Napalm Records,Exit Eden - Femme Fatale ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0261,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\EXIT EDEN - Femme Fatale (Official Video) ｜ Napalm Records.temp.mp3,EXIT EDEN - Femme Fatale (Official Video) ｜ Napalm Records.temp.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,G0118,near_duplicate,EXIT EDEN,Femme Fatale ｜ Napalm Records.temp,Exit Eden - Femme Fatale ｜ Napalm Records.temp.mp3,proposed name has illegal/problematic Unicode
H0262,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\EXIT EDEN - Run! Feat. Marko Hietala (Official Video) ｜ Napalm Records.mp3,EXIT EDEN - Run! Feat. Marko Hietala (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,EXIT EDEN,Run! Feat. Marko Hietala ｜ Napalm Records,Exit Eden - Run! Feat. Marko Hietala ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0263,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\EXIT EDEN - Separate Ways (Journey cover) (Official Video) ｜ Napalm Records.mp3,EXIT EDEN - Separate Ways (Journey cover) (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,EXIT EDEN,Separate Ways ｜ Napalm Records,Exit Eden - Separate Ways ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0264,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\EYE OF MELIAN - Blackthorn Winter (Official Video) ｜ Napalm Records.mp3,EYE OF MELIAN - Blackthorn Winter (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,EYE OF MELIAN,Blackthorn Winter ｜ Napalm Records,Eye of Melian - Blackthorn Winter ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0265,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\EYE OF MELIAN - Dawn of Avatars (feat. Patty Gurdy & Troy Donockley) ｜ Napalm Records.mp3,EYE OF MELIAN - Dawn of Avatars (feat. Patty Gurdy & Troy Donockley) ｜ Napalm Records.mp3,NO_CHANGE,HELD_PROBLEMS,no_change,standard,1.0,,none,EYE OF MELIAN,Dawn of Avatars (feat. Patty Gurdy & Troy Donockley) ｜ Napalm Records,Eye of Melian - Dawn of Avatars (Feat. Patty Gurdy & Troy Donockley) ｜ Napalm Records.mp3,"proposed matches original, no action needed"
H0266,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\EYE OF MELIAN - Symphonia Arcana (Official Video) ｜ Napalm Records.mp3,EYE OF MELIAN - Symphonia Arcana (Official Video) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,EYE OF MELIAN,Symphonia Arcana ｜ Napalm Records,Eye of Melian - Symphonia Arcana ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0267,C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\EYE OF MELIAN - Tears of the Dragon (Official Video) (Bruce Dickinson Cover) ｜ Napalm Records.mp3,EYE OF MELIAN - Tears of the Dragon (Official Video) (Bruce Dickinson Cover) ｜ Napalm Records.mp3,ILLEGAL_CHAR,HELD_PROBLEMS,illegal_chars,standard,1.0,,none,EYE OF MELIAN,Tears of the Dragon ｜ Napalm Records,Eye of Melian - Tears of the Dragon ｜ Napalm Records.mp3,proposed name has illegal/problematic Unicode
H0268,"C:\Users\suppo\Downloads\New Music\Top1000\Fehr Rivas, Aleks Syntek- INMORTAL.mp3","Fehr Rivas, Aleks Syntek- INMORTAL.mp3",FALLBACK_PARSE,HELD_PROBLEMS,low_confidence,fallback_heuristic,0.3,,none,"Fehr Rivas,",Aleks Syntek- INMORTAL,"Fehr Rivas, - Aleks Syntek- Inmortal.mp3",conf=0.3 method=fallback_heuristic
